City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,dire dawa,9.5931,41.8661,304.95,32,100,1.32,ET,1719837146
363,belmonte,-15.8631,-38.8828,298.84,69,35,1.88,BR,1719837148
364,harper,4.375,-7.7169,299.45,76,100,5.01,LR,1719837149
365,cockburn town,21.4612,-71.1419,301.31,84,56,8.47,TC,1719837151
366,swakopmund,-22.6833,14.5333,292.62,79,5,2.68,NA,1719837006
367,box elder,41.5005,-112.8764,291.63,54,100,1.1,US,1719837154
368,montagu,-40.7667,144.9667,279.34,75,23,3.44,AU,1719837155
369,narimanov,46.6927,47.8498,306.1,18,1,4.33,RU,1719837156
370,juan griego,11.0817,-63.9655,299.22,100,100,2.06,VE,1719837160
371,braganca,-1.0536,-46.7656,303.23,65,35,2.14,BR,1719837162
372,matoury,4.8483,-52.3317,300.13,94,75,1.54,GF,1719837164
373,bridgewater,44.3835,-64.5155,291.3,94,100,1.03,CA,1719837165
374,biltine,14.5333,20.9167,311.08,22,93,3.03,TD,1719837173
375,macau,22.2006,113.5461,304.04,84,20,4.63,MO,1719837060
376,bikenibeu village,1.3673,173.1241,302.13,79,20,3.09,KI,1719837180
377,pailin,12.849,102.6093,298.02,92,100,1.33,KH,1719837182
378,lospalos,-8.5186,127.0025,295.6,94,97,2.74,TL,1719837184
379,t'ongch'on-up,38.9539,127.8917,294.65,95,99,2.9,KP,1719837187
380,salekhard,66.53,66.6019,287.65,39,12,4.16,RU,1719837188
381,pyetrykaw,52.1289,28.4921,305.17,39,0,5.76,BY,1719837190
382,stettler,52.3168,-112.7186,285.79,94,100,2.72,CA,1719837191
383,york,40.1254,-77.0,291.36,64,7,5.74,US,1719836793
384,yulinshi,38.2906,109.7494,298.48,31,7,6.41,CN,1719837195
385,dzilam gonzalez,21.2833,-88.9333,300.07,84,4,2.7,MX,1719837197
386,maceio,-9.6658,-35.7353,296.84,94,75,3.09,BR,1719837198
387,nykvarn,59.8,18.3,293.84,46,99,3.43,SE,1719837202
388,merizo village,13.2658,144.6691,301.0,95,33,6.51,GU,1719837203
389,howard springs,-12.497,131.047,299.1,88,10,3.05,AU,1719837205
390,idri,27.5,13.2667,312.79,11,0,5.95,LY,1719837206
391,namtsy,62.7161,129.6658,295.88,67,82,5.6,RU,1719837208
392,ivdel',60.6911,60.4206,288.93,65,100,4.17,RU,1719837210
393,dossor,47.5272,52.9811,303.55,26,11,5.65,KZ,1719837211
394,al jawf,29.5,38.75,310.54,12,0,3.61,SA,1719837213
395,korla,41.7597,86.1469,306.71,20,94,2.52,CN,1719837214
396,lebu,-37.6167,-73.65,284.37,95,100,4.41,CL,1719837216
397,burela de cabo,43.65,-7.4,292.63,72,11,3.54,ES,1719837217
398,sabang,5.8933,95.3214,302.0,66,100,2.0,ID,1719837219
399,selfoss,63.9331,-20.9971,284.29,72,81,6.22,IS,1719837220
400,kone,-21.0595,164.8658,294.61,70,100,1.58,NC,1719837223
401,castillos,-34.1667,-53.8333,282.0,65,100,5.52,UY,1719837224
402,balqash,46.8481,74.995,301.48,16,0,11.0,KZ,1719837226
403,nova vicosa,-17.8919,-39.3719,298.73,68,95,0.27,BR,1719837227
404,marat,25.0701,45.4615,315.77,5,6,2.33,SA,1719837229
405,tralee,52.2704,-9.7026,289.29,82,100,4.63,IE,1719837230
406,ulsteinvik,62.3432,5.8487,287.77,76,80,7.6,NO,1719837232
407,lieksa,63.3167,30.0167,290.81,89,100,3.58,FI,1719837233
408,alofi,-19.0595,-169.9187,296.09,88,75,5.14,NU,1719837235
409,gwadar,25.1216,62.3254,303.31,82,3,6.69,PK,1719837236
410,vilyuchinsk,52.9306,158.4028,282.3,97,100,1.0,RU,1719837238
411,kaoma,-14.7833,24.8,301.86,20,0,2.12,ZM,1719837239
412,mount pearl,47.5166,-52.7813,290.34,98,100,13.89,CA,1719837026
413,barrouallie,13.2333,-61.2667,299.1,84,100,16.4,VC,1719837242
414,tsiombe,-25.3,45.4833,297.33,40,0,4.34,MG,1719837244
415,dunedin,-45.8742,170.5036,280.82,97,100,4.02,NZ,1719837014
416,luderitz,-26.6481,15.1594,290.35,67,0,4.06,NA,1719837247
417,egilsstadir,65.2653,-14.3948,285.1,82,75,5.14,IS,1719837248
418,bonanza,14.0289,-84.591,297.0,96,76,1.14,NI,1719837250
419,jieshou,33.2634,115.3611,296.03,89,100,9.15,CN,1719837252
420,psyzh,44.2331,42.0183,299.1,47,100,8.9,RU,1719837253
421,laguna,38.421,-121.4238,293.4,76,0,0.0,US,1719837255
422,shetpe,44.1667,52.1167,302.0,20,0,5.95,KZ,1719837256
423,shahrak,34.1074,64.3052,297.19,27,0,9.91,AF,1719837258
424,noshiro,40.2039,140.0242,289.31,85,11,1.92,JP,1719837259
425,serdar,38.9764,56.2757,306.66,18,0,4.44,TM,1719837261
426,camana,-16.6228,-72.7111,291.92,71,5,3.21,PE,1719837264
427,port douglas,-16.4833,145.4667,295.2,84,100,3.55,AU,1719837266
428,princeville,45.7668,-61.2985,292.37,97,100,3.6,CA,1719837267
429,ichinoseki,38.9167,141.1333,294.01,84,82,2.48,JP,1719837271
430,vernal,40.4555,-109.5287,290.74,55,0,2.57,US,1719837274
431,falkenberg,56.9055,12.4912,292.18,70,1,5.48,SE,1719837235
432,pampa,35.5362,-100.9599,299.68,78,0,5.14,US,1719837277
433,brezina,33.0989,1.2608,312.37,10,0,6.57,DZ,1719837278
434,pacasmayo,-7.4006,-79.5714,291.02,84,74,4.06,PE,1719837280
435,priyutnoye,46.1011,43.5072,306.49,14,43,6.02,RU,1719837282
436,villa emilio carranza,19.9667,-96.6,297.64,95,100,6.38,MX,1719837283
437,constantia,44.1833,28.65,306.53,43,5,4.65,RO,1719837062
438,chakari,-18.0629,29.8925,298.9,21,0,1.56,ZW,1719837287
439,enewetak,11.3474,162.3373,301.86,77,100,8.48,MH,1719837289
440,cidreira,-30.1811,-50.2056,283.23,57,1,3.83,BR,1719837297
441,oblivskaya,48.5362,42.5014,306.02,23,4,3.14,RU,1719837299
442,carutapera,-1.195,-46.02,302.71,66,33,3.46,BR,1719837301
443,rayong,12.8333,101.4333,302.48,100,100,1.79,TH,1719837302
444,guerrero negro,27.9769,-114.0611,290.87,94,36,3.49,MX,1719837304
445,nyagan,62.1406,65.3936,292.8,33,53,2.18,RU,1719837260
446,mana,5.6592,-53.7767,301.95,75,79,4.59,GF,1719837306
447,auki,-8.7676,160.7034,298.18,90,78,2.2,SB,1719837308
448,okhotsk,59.3833,143.3,283.23,88,59,5.11,RU,1719837309
449,kotli,33.5167,73.9167,309.2,40,66,1.32,PK,1719837311
450,kristiansund,63.1115,7.732,285.18,93,75,8.23,NO,1719837312
451,boryeong,36.3493,126.5977,297.13,85,68,1.02,KR,1719837314
452,lido di ostia,41.7321,12.2765,305.06,69,0,5.66,IT,1719837316
453,mgandu,-5.95,34.1333,299.56,25,11,3.19,TZ,1719837317
454,turan,16.0678,108.2208,304.14,66,20,2.06,VN,1719837297
455,rawai,7.7797,98.3253,300.21,73,100,5.04,TH,1719837322
456,gedo,9.0167,37.45,289.16,84,98,2.19,ET,1719837324
457,muisne,0.6,-80.0333,298.35,88,99,4.76,EC,1719837327
458,cuprija,43.9275,21.37,307.05,40,0,1.22,RS,1719837142
459,sao lourenco do sul,-31.3653,-51.9783,282.53,61,63,4.53,BR,1719837330
460,oranjestad,12.524,-70.027,303.12,72,40,7.72,AW,1719837331
461,santa elena de uairen,4.6167,-61.1333,296.13,79,74,1.79,VE,1719837333
462,mar del plata,-38.0023,-57.5575,282.09,78,0,5.14,AR,1719837292
463,grand falls-windsor,48.9332,-55.6649,293.43,84,100,0.45,CA,1719837336
464,chui,-33.6971,-53.4616,281.83,68,100,5.62,UY,1719837337
465,ataq,14.5377,46.8319,310.9,11,97,4.19,YE,1719837339
466,andergrove,-21.0833,149.1833,291.84,89,7,1.76,AU,1719837275
467,kruisfontein,-34.0033,24.7314,291.97,52,100,0.63,ZA,1719837342
468,caleta de carquin,-11.0925,-77.6267,290.99,84,68,3.13,PE,1719837344
469,newport,51.5877,-2.9984,290.91,81,100,5.47,GB,1719837347
470,east ballina,-28.8667,153.5833,286.93,83,98,5.64,AU,1719837348
471,kapa'a,22.0752,-159.319,297.33,77,40,5.66,US,1719837350
472,condoto,5.0935,-76.6497,298.75,90,88,0.85,CO,1719837352
473,yinchuan,38.4681,106.2731,299.37,26,8,2.78,CN,1719837353
474,loiza,18.4313,-65.8802,304.15,76,40,6.17,PR,1719837355
475,kourou,5.1552,-52.6478,300.18,81,68,3.33,GF,1719837356
476,irymple,-34.25,142.1667,282.09,70,95,3.61,AU,1719837357
477,chilon,17.2333,-92.4167,293.31,97,100,1.66,MX,1719837359
478,hultsfred,57.4882,15.8436,294.99,38,91,5.17,SE,1719837360
479,yerofey pavlovich,53.9667,121.9667,294.22,59,11,1.25,RU,1719837362
480,kargil,34.5667,76.1,296.12,30,48,3.62,IN,1719837125
481,singaraja,-8.112,115.0882,299.34,84,100,1.75,ID,1719837365
482,chanthaburi,12.8333,102.1667,297.67,92,100,0.92,TH,1719837367
483,wotho,10.1657,166.0102,301.81,73,100,6.81,MH,1719837368
484,woolgoolga,-30.1106,153.2007,286.51,88,96,6.19,AU,1719837370
485,imam qasim,32.298,44.6828,319.18,6,0,7.87,IQ,1719837371
486,luchegorsk,46.4764,134.2569,288.54,81,29,2.78,RU,1719837109
487,elizabeth city,36.2946,-76.2511,294.26,89,100,7.72,US,1719837374
488,kotel'nikovo,47.6317,43.1461,305.58,16,0,2.49,RU,1719837369
489,koronowo,53.3137,17.937,298.59,57,53,3.29,PL,1719837377
490,souillac,-20.5167,57.5167,294.36,94,75,4.63,MU,1719837379
491,kill devil hills,36.0307,-75.676,294.15,96,100,8.75,US,1719837380
492,xiamen,24.4798,118.0819,302.73,89,20,3.0,CN,1719837348
493,leava,-14.3,-178.1667,300.24,80,98,9.63,WF,1719837383
494,maizuru,35.45,135.3333,295.84,95,100,0.87,JP,1719837274
495,akividu,16.6,81.3833,300.74,87,100,1.92,IN,1719837386
496,cooper's town,26.8667,-77.5167,300.98,77,2,4.27,BS,1719837389
497,altay,47.8667,88.1167,296.23,56,53,0.91,CN,1719837390
498,tazovsky,67.4667,78.7,279.61,66,49,11.45,RU,1719837392
499,deqen,29.9618,90.7188,287.12,74,13,0.87,CN,1719837393
500,wellington,-41.2866,174.7756,285.96,81,75,9.77,NZ,1719837395
501,cannonvale,-20.2833,148.7,294.81,85,11,3.7,AU,1719837396
502,sidi akkacha,36.4647,1.3026,305.31,54,0,8.55,DZ,1719837398
503,puerto real,36.5282,-6.1901,299.22,73,20,4.12,ES,1719837178
504,ghat,24.9647,10.1728,311.55,12,52,9.07,LY,1719837401
505,angaur state,6.906,134.13,301.95,70,10,2.08,PW,1719837402
506,taksimo,56.3444,114.8794,299.46,42,38,0.38,RU,1719837404
507,nampula,-15.1165,39.2666,301.12,39,75,3.6,MZ,1719837405
508,olinda,-8.0089,-34.8553,301.0,69,40,5.14,BR,1719837407
509,cooma,-36.2333,149.1333,275.84,91,26,1.08,AU,1719837412
510,tacuarembo,-31.7333,-55.9833,281.44,65,8,3.93,UY,1719837417
511,paso de los libres,-29.7131,-57.0899,282.24,61,0,2.71,AR,1719837419
512,sanshui,23.1549,112.8916,305.14,70,80,4.86,CN,1719837421
513,awjilah,29.1081,21.2869,310.26,12,0,7.03,LY,1719837422
514,nabire,-3.3667,135.4833,298.24,91,100,1.09,ID,1719837424
515,xuddur,4.1213,43.8894,305.28,36,89,11.32,SO,1719837425
516,alta sierra,35.7291,-118.5495,285.25,63,0,2.51,US,1719837427
517,lakatoro,-16.0999,167.4164,298.1,85,32,3.92,VU,1719837429
518,kununurra,-15.7667,128.7333,301.14,57,47,3.09,AU,1719837430
519,holualoa,19.6228,-155.9522,296.41,51,0,0.0,US,1719837432
520,verkhnevilyuysk,63.4453,120.3167,292.45,91,72,7.99,RU,1719837433
521,pangody,65.85,74.4859,283.84,49,54,9.23,RU,1719837435
522,wanganui,-39.9333,175.05,283.62,88,12,5.38,NZ,1719837436
523,great falls,47.5002,-111.3008,287.42,78,0,5.66,US,1719837438
524,kenai,60.5544,-151.2583,285.2,79,100,0.0,US,1719837439
525,ambon,-3.6954,128.1814,300.3,95,40,1.03,ID,1719837441
526,nambucca,-30.6333,152.9833,286.39,82,99,4.0,AU,1719837442
527,kuragino,53.8975,92.6725,295.85,88,100,2.08,RU,1719837444
528,chhabra,24.6667,76.8333,304.18,63,100,5.04,IN,1719837445
529,maslyanino,54.3436,84.2111,294.85,91,2,1.63,RU,1719837447
530,piedra blanca,18.8443,-70.3169,298.11,76,67,0.87,DO,1719837448
531,izluchinsk,60.9794,76.9242,288.16,85,100,4.96,RU,1719837450
532,colonia,50.9333,6.95,293.78,61,20,5.14,DE,1719837451
533,namdrik,5.5994,168.1028,301.59,73,34,3.45,MH,1719837453
534,chonchi,-42.6128,-73.8092,276.55,91,100,0.46,CL,1719837454
535,rincon,32.296,-81.2354,300.34,92,100,0.0,US,1719837456
536,edson,53.5835,-116.4356,285.23,87,20,2.57,CA,1719837457
537,aso,32.9551,131.0967,295.13,99,100,1.83,JP,1719837428
538,richards bay,-28.783,32.0377,299.6,39,0,4.01,ZA,1719837235
539,sydney mines,46.2367,-60.2177,294.01,95,75,3.6,CA,1719837462
540,lau,9.2167,11.2833,300.28,76,100,3.27,NG,1719837463
541,xiaoweizhai,26.1903,107.5125,294.7,98,100,0.79,CN,1719837465
542,al bawiti,28.3492,28.8659,310.3,18,0,5.1,EG,1719837466
543,longquan,24.6719,102.1613,292.6,97,100,1.23,CN,1719837468
544,bako,5.7833,36.5667,299.73,43,52,1.43,ET,1719837469
545,qaryat suluq,31.6682,20.2521,307.75,28,0,8.65,LY,1719837471
546,ulladulla,-35.35,150.4667,283.83,77,95,4.76,AU,1719837472
547,guerrero,17.6667,-100.0,293.06,98,100,1.1,MX,1719837474
548,boonville,38.9736,-92.7432,292.59,75,0,3.6,US,1719837475
549,hadibu,12.65,54.0333,302.74,59,100,9.73,YE,1719837477
550,spanish fort,30.6749,-87.9153,300.01,88,20,4.12,US,1719837478
551,torghay,49.6339,63.4981,293.07,56,99,7.18,KZ,1719837480
552,ormara,25.2088,64.6357,302.48,87,100,7.17,PK,1719837481
553,saint-philippe,-21.3585,55.7679,294.92,86,97,4.18,RE,1719837483
554,montella,40.8437,15.0179,300.93,32,62,2.93,IT,1719837418
555,kaliganj,23.4095,89.1402,301.67,81,100,3.0,BD,1719837488
556,yonan-up,37.9089,126.1611,294.8,91,29,0.48,KP,1719837490
557,san antonio de pale,-1.4014,5.6325,296.81,77,79,5.99,GQ,1719837491
558,kyshtovka,56.555,76.6271,296.61,82,6,3.12,RU,1719837493
559,lander,42.833,-108.7307,290.37,61,0,3.6,US,1719837494
560,ko lanta,7.5336,99.0865,301.92,71,100,2.54,TH,1719837496
561,svetlyy,54.675,20.1347,293.18,70,92,4.33,RU,1719837299
562,santa ana de yacuma,-13.75,-65.4333,288.12,67,75,2.06,BO,1719837499
563,kamyzyak,46.11,48.0736,306.14,18,0,1.0,RU,1719837500
564,lang son,21.8333,106.7333,301.16,77,100,2.12,VN,1719837311
565,coahuayana de hidalgo,18.7,-103.6583,297.7,90,99,1.26,MX,1719837503
566,ninghai,29.2892,121.4247,298.69,99,100,2.0,CN,1719837504
567,bubaque,11.2833,-15.8333,300.99,77,100,3.83,GW,1719837506
568,neftegorsk,52.802,51.166,301.18,39,75,4.25,RU,1719837221
569,tokar,18.4254,37.729,311.75,29,52,7.14,SD,1719837509
570,larreynaga,12.6769,-86.5719,297.85,90,100,1.01,NI,1719837512
571,eyl,7.9803,49.8164,307.57,40,100,11.39,SO,1719837515
572,tondano,1.3038,124.9112,294.2,96,100,0.73,ID,1719837518
573,maputo,-25.9653,32.5892,298.97,47,0,4.12,MZ,1719837519
574,reggane,26.7158,0.1714,321.26,5,0,5.57,DZ,1719837521
575,kokkola,63.8385,23.1307,288.67,94,100,3.6,FI,1719837522
576,tanaina,61.6269,-149.4281,285.84,74,75,5.66,US,1719837523
577,hono,57.6897,11.6497,292.17,68,16,7.86,SE,1719837525
578,trenggalek,-8.05,111.7167,296.97,96,98,1.63,ID,1719837402
